fee_rate,strategy_name,segment_name,horizon,diagnostic,value,count
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.005296525327944237,61
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.004379938418904449,96
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_gt_0_20,0.004464812029797838,108
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_gate:gate_eq_0,,0
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_gate:gate_0_to_0_25,,0
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,,0
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,,0
0.0,v4.2_candidate_D,ETH_extra_early_2y,20d,avg_forward_return_conditional_gate:gate_gt_0_75,0.008241587993982632,730
0.0,v4.2_candidate_D,ETH_3y_recent,1d,pct_tau_gt_0_25_and_forward_negative,0.17824497257769653,195
0.0,v4.2_candidate_D,ETH_3y_recent,1d,pct_position_gt_0_10_and_forward_negative,0.14351005484460694,157
0.0,v4.2_candidate_D,ETH_3y_recent,1d,pct_gate_gt_0_5_and_forward_negative,0.49177330895795246,538
0.0,v4.2_candidate_D,ETH_3y_recent,1d,pct_gate_eq_0_and_forward_negative,0.0,0
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_le_0,0.00038609852544798637,548
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,-3.435486993658912e-05,65
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.00028945258061500366,85
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.00021551620125283857,141
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_gt_0_5,0.0026126276941504573,255
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_eq_0,0.0005789998687713494,543
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_to_0_05,-0.00035514128862874954,148
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.005855487628834113,71
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.004515164768538758,171
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_gt_0_20,0.001257069328449477,161
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_gate:gate_eq_0,,0
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_gate:gate_0_to_0_25,,0
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,,0
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,,0
0.0,v4.2_candidate_D,ETH_3y_recent,1d,avg_forward_return_conditional_gate:gate_gt_0_75,0.0007500710545512425,1094
0.0,v4.2_candidate_D,ETH_3y_recent,5d,pct_tau_gt_0_25_and_forward_negative,0.18807339449541285,205
0.0,v4.2_candidate_D,ETH_3y_recent,5d,pct_position_gt_0_10_and_forward_negative,0.14587155963302753,159
0.0,v4.2_candidate_D,ETH_3y_recent,5d,pct_gate_gt_0_5_and_forward_negative,0.4908256880733945,535
0.0,v4.2_candidate_D,ETH_3y_recent,5d,pct_gate_eq_0_and_forward_negative,0.0,0
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_le_0,0.0015915932218139796,546
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.014003742716204677,63
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.004221938877978432,85
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.006180333306950513,141
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_gt_0_5,0.0138806391136254,255
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_eq_0,0.0038864766397886364,539
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_to_0_05,-0.0027620801749758343,148
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.01183438802456522,71
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.0050076572754893045,171
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_gt_0_20,0.01464860854648089,161
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_gate:gate_eq_0,,0
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_gate:gate_0_to_0_25,,0
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,,0
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,,0
0.0,v4.2_candidate_D,ETH_3y_recent,5d,avg_forward_return_conditional_gate:gate_gt_0_75,0.0037252448287134095,1090
0.0,v4.2_candidate_D,ETH_3y_recent,20d,pct_tau_gt_0_25_and_forward_negative,0.1841860465116279,198
0.0,v4.2_candidate_D,ETH_3y_recent,20d,pct_position_gt_0_10_and_forward_negative,0.14790697674418604,159
0.0,v4.2_candidate_D,ETH_3y_recent,20d,pct_gate_gt_0_5_and_forward_negative,0.533953488372093,574
0.0,v4.2_candidate_D,ETH_3y_recent,20d,pct_gate_eq_0_and_forward_negative,0.0,0
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_le_0,0.006532715102227909,546
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.028901515619945556,61
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.006849881262735867,77
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.013922127234640761,136
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_gt_0_5,0.05167634152919749,255
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_eq_0,0.01635827048327929,537
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_to_0_05,-0.018858747726206285,143
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.017479449788432844,66
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.022714452384359228,168
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_position:position_gt_0_20,0.05212036585520954,161
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_gate:gate_eq_0,,0
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_gate:gate_0_to_0_25,,0
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,,0
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,,0
0.0,v4.2_candidate_D,ETH_3y_recent,20d,avg_forward_return_conditional_gate:gate_gt_0_75,0.015945445155253948,1075
0.0,v4.2_candidate_D,ETH_5y_full,1d,pct_tau_gt_0_25_and_forward_negative,0.1825657894736842,333
0.0,v4.2_candidate_D,ETH_5y_full,1d,pct_position_gt_0_10_and_forward_negative,0.1474780701754386,269
0.0,v4.2_candidate_D,ETH_5y_full,1d,pct_gate_gt_0_5_and_forward_negative,0.49451754385964913,902
0.0,v4.2_candidate_D,ETH_5y_full,1d,pct_gate_eq_0_and_forward_negative,0.0,0
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_le_0,0.0002949079477094374,934
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,9.726252230284729e-05,108
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.003432005003931866,125
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.0012165148166618852,255
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_tau:tau_gt_0_5,0.00138004608499071,402
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_position:position_eq_0,0.0004006762938855112,976
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_position:position_0_to_0_05,0.0019679172781311644,180
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.0017568369544026837,132
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.0005925106267630887,267
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_position:position_gt_0_20,0.0010703837052707477,269
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_gate:gate_eq_0,,0
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_gate:gate_0_to_0_25,,0
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,,0
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,,0
0.0,v4.2_candidate_D,ETH_5y_full,1d,avg_forward_return_conditional_gate:gate_gt_0_75,0.0005260505750977467,1824
0.0,v4.2_candidate_D,ETH_5y_full,5d,pct_tau_gt_0_25_and_forward_negative,0.17912087912087912,326
0.0,v4.2_candidate_D,ETH_5y_full,5d,pct_position_gt_0_10_and_forward_negative,0.1401098901098901,255
0.0,v4.2_candidate_D,ETH_5y_full,5d,pct_gate_gt_0_5_and_forward_negative,0.48516483516483516,883
0.0,v4.2_candidate_D,ETH_5y_full,5d,pct_gate_eq_0_and_forward_negative,0.0,0
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_le_0,0.001410938604576963,932
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.004135469522019861,106
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.006458937553040942,125
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.0018975356707198413,255
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_tau:tau_gt_0_5,0.008645376936625997,402
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_position:position_eq_0,0.0022406672370733995,972
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.003073052042785022,180
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.004242027616214972,132
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.0008020608195668428,267
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_position:position_gt_0_20,0.011773275686986709,269
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_gate:gate_eq_0,,0
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_gate:gate_0_to_0_25,,0
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,,0
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,,0
0.0,v4.2_candidate_D,ETH_5y_full,5d,avg_forward_return_conditional_gate:gate_gt_0_75,0.0030507097117692546,1820
0.0,v4.2_candidate_D,ETH_5y_full,20d,pct_tau_gt_0_25_and_forward_negative,0.18005540166204986,325
0.0,v4.2_candidate_D,ETH_5y_full,20d,pct_position_gt_0_10_and_forward_negative,0.14293628808864267,258
0.0,v4.2_candidate_D,ETH_5y_full,20d,pct_gate_gt_0_5_and_forward_negative,0.5346260387811634,965
0.0,v4.2_candidate_D,ETH_5y_full,20d,pct_gate_eq_0_and_forward_negative,0.0,0
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_le_0,0.008497719491792923,932
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.018339634135902956,104
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.016293715293278284,117
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.002433596974463736,250
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_tau:tau_gt_0_5,0.029931718446076554,402
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_position:position_eq_0,0.014311015936352913,970
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_position:position_0_to_0_05,-0.01235742602279697,175
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.0065398081971021205,127
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.012861946637717888,264
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_position:position_gt_0_20,0.03298728104798105,269
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_gate:gate_eq_0,,0
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_gate:gate_0_to_0_25,,0
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,,0
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,,0
0.0,v4.2_candidate_D,ETH_5y_full,20d,avg_forward_return_conditional_gate:gate_gt_0_75,0.012829757771471087,1805
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,pct_tau_gt_0_25_and_forward_negative,0.18904109589041096,138
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,pct_position_gt_0_10_and_forward_negative,0.10821917808219178,79
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,pct_gate_gt_0_5_and_forward_negative,0.1506849315068493,110
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,pct_gate_eq_0_and_forward_negative,0.3136986301369863,229
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_le_0,0.00016544567672310367,386
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.0002962190454554837,43
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.011340102371093962,40
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.0024545920515099164,114
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_tau:tau_gt_0_5,-0.000758105686000688,147
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_eq_0,0.00018590404724729194,486
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_to_0_05,0.0064472998406101475,46
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.00516844623557412,51
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.0007066007758716561,68
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_position:position_gt_0_20,-0.0004106928996963597,79
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_gate:gate_eq_0,-0.00022744038899213075,470
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_gate:gate_0_to_0_25,0.006648723288916025,24
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,0.01134414290605965,30
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,0.0016241853256701818,46
0.0,v4.2_candidate_E,ETH_extra_early_2y,1d,avg_forward_return_conditional_gate:gate_gt_0_75,-0.0020548167060691893,160
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,pct_tau_gt_0_25_and_forward_negative,0.16575342465753426,121
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,pct_position_gt_0_10_and_forward_negative,0.0958904109589041,70
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,pct_gate_gt_0_5_and_forward_negative,0.13424657534246576,98
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,pct_gate_eq_0_and_forward_negative,0.3150684931506849,230
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_le_0,0.0011554012444437718,386
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,-0.010322698181088125,43
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.02915579996895711,40
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.0033996087740917795,114
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_tau:tau_gt_0_5,-0.00043620030918929014,147
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_eq_0,0.0015187345843590153,486
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_to_0_05,0.02924912299806898,46
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.00017433300347172002,51
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.005530210007600293,68
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_position:position_gt_0_20,-0.0026182859505487215,79
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_gate:gate_eq_0,0.0012245737671025192,470
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_gate:gate_0_to_0_25,0.01587401748873678,24
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,0.02775329264043047,30
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,0.021475460444976426,46
0.0,v4.2_candidate_E,ETH_extra_early_2y,5d,avg_forward_return_conditional_gate:gate_gt_0_75,-0.008032632736420424,160
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,pct_tau_gt_0_25_and_forward_negative,0.17397260273972603,127
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,pct_position_gt_0_10_and_forward_negative,0.10136986301369863,74
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,pct_gate_gt_0_5_and_forward_negative,0.13561643835616438,99
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,pct_gate_eq_0_and_forward_negative,0.363013698630137,265
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_le_0,0.011277233472887477,386
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.0033564999376099742,43
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,0.03447309580207243,40
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,0.011272018072764995,114
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_tau:tau_gt_0_5,-0.007788546085867925,147
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_eq_0,0.014234655283020368,486
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_to_0_05,-0.0025522749169430183,46
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.010351217971362122,51
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_0_10_to_0_20,-0.007786765453220941,68
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_position:position_gt_0_20,-0.00990747660103352,79
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_gate:gate_eq_0,0.012164495427204252,470
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_gate:gate_0_to_0_25,0.024740341561726064,24
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,0.0009637665642279192,30
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,-0.02061248355551145,46
0.0,v4.2_candidate_E,ETH_extra_early_2y,20d,avg_forward_return_conditional_gate:gate_gt_0_75,0.0039033714622911443,160
0.0,v4.2_candidate_E,ETH_3y_recent,1d,pct_tau_gt_0_25_and_forward_negative,0.17824497257769653,195
0.0,v4.2_candidate_E,ETH_3y_recent,1d,pct_position_gt_0_10_and_forward_negative,0.1170018281535649,128
0.0,v4.2_candidate_E,ETH_3y_recent,1d,pct_gate_gt_0_5_and_forward_negative,0.13345521023765997,146
0.0,v4.2_candidate_E,ETH_3y_recent,1d,pct_gate_eq_0_and_forward_negative,0.3226691042047532,353
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_le_0,0.00038609852544798637,548
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_to_0_1,-3.435486993658912e-05,65
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.00028945258061500366,85
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.00021551620125283857,141
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_tau:tau_gt_0_5,0.0026126276941504573,255
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_eq_0,0.00040036373915433853,735
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_to_0_05,-0.0049894317721472375,53
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_05_to_0_10,0.006464231989280492,40
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.0014547266135593265,139
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_position:position_gt_0_20,0.002598220397389433,127
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_gate:gate_eq_0,0.0005207148431995833,718
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_gate:gate_0_to_0_25,-0.00212483583647303,35
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,-0.003527871499505714,34
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,0.0016313107624403773,40
0.0,v4.2_candidate_E,ETH_3y_recent,1d,avg_forward_return_conditional_gate:gate_gt_0_75,0.002156437943909714,267
0.0,v4.2_candidate_E,ETH_3y_recent,5d,pct_tau_gt_0_25_and_forward_negative,0.18807339449541285,205
0.0,v4.2_candidate_E,ETH_3y_recent,5d,pct_position_gt_0_10_and_forward_negative,0.11651376146788991,127
0.0,v4.2_candidate_E,ETH_3y_recent,5d,pct_gate_gt_0_5_and_forward_negative,0.13394495412844037,146
0.0,v4.2_candidate_E,ETH_3y_recent,5d,pct_gate_eq_0_and_forward_negative,0.3211009174311927,350
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_le_0,0.0015915932218139796,546
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_to_0_1,0.014003742716204677,63
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_1_to_0_25,-0.004221938877978432,85
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_0_25_to_0_5,-0.006180333306950513,141
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_tau:tau_gt_0_5,0.0138806391136254,255
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_eq_0,0.001667592526859292,731
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_to_0_05,-0.0017572982137407415,53
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_05_to_0_10,-0.002780095666059257,40
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_0_10_to_0_20,0.007567770102328079,139
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_position:position_gt_0_20,0.01570021507016141,127
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_gate:gate_eq_0,0.0013745761871558728,714
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_gate:gate_0_to_0_25,-0.0030798883730552046,35
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_gate:gate_0_25_to_0_50,-0.011877537209963273,34
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_gate:gate_0_50_to_0_75,0.02446753049647001,40
0.0,v4.2_candidate_E,ETH_3y_recent,5d,avg_forward_return_conditional_gate:gate_gt_0_75,0.009782773797772306,267
0.0,v4.2_candidate_E,ETH_3y_recent,20d,pct_tau_gt_0_25_and_forward_negative,0.1841860465116279,198
0.0,v4.2_candidate_E,ETH_3y_recent,20d,pct_position_gt_0_10_and_forward_negative,0.11627906976744186,125
0.0,v4.2_candidate_E,ETH_3y_recent,20d,pct_gate_gt_0_5_and_forward_negative,0.13953488372093023,150
0.0,v4.2_candidate_E,ETH_3y_recent,20d,pct_gate_eq_0_and_forward_negative,0.3590697674418605,386
0.0,v4.2_candidate_E,ETH_3y_recent,20d,avg_forward_return_conditional_tau:tau_le_0,0.006532715102227909,546
